timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,,Unique Request,Message Types,Type,Elapsed,Response Time
1.74E+12,400,/jforum/templates/default/images/whosonline.gif-297,200,,User1N 5-4,bin,TRUE,,1174,503,25,150,http://172.26.129.206:8080/jforum/templates/default/images/whosonline.gif,400,0,0,,,,,,,Type54,,
1.74E+12,398,/jforum/ping_session.jsp-302,200,,user1 3-23,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,398,0,0,,,,,,,Type41,,
1.74E+12,398,/jforum/templates/default/images/folder_new.gif-298,200,,User1N 5-6,bin,TRUE,,581,503,25,150,http://172.26.129.206:8080/jforum/templates/default/images/folder_new.gif,398,0,0,,,,,,,Type54,,
1.74E+12,405,/jforum/templates/default/images/cellpic3.gif-302,200,,User1N 5-14,bin,TRUE,,480,519,25,150,http://172.26.129.206:8080/jforum/templates/default/images/cellpic3.gif,404,0,0,,,,,,,Type54,,
1.74E+12,396,/jforum/templates/default/images/whosonline.gif-297,200,,User1N 5-5,bin,TRUE,,1174,503,25,150,http://172.26.129.206:8080/jforum/templates/default/images/whosonline.gif,396,0,0,,,,,,,Type54,,
1.74E+12,400,/jforum/ping_session.jsp-687,200,,User2N 6-4,text,TRUE,,543,547,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,400,0,0,,,,,,,Type41,,
1.74E+12,408,/jforum/posts/insert/2.page-303,200,,user1 3-19,text,TRUE,,5298,535,25,150,http://172.26.129.206:8080/jforum/posts/insert/2.page,408,0,0,,,,,,,Type46,,
1.74E+12,399,/jforum/templates/default/images/folder_new.gif-298,200,,User1N 5-10,bin,TRUE,,581,503,25,150,http://172.26.129.206:8080/jforum/templates/default/images/folder_new.gif,399,0,0,,,,,,,Type54,,
1.74E+12,406,/jforum/posts/list/2.page-385,200,,user2 4-15,text,TRUE,,5258,531,25,150,http://172.26.129.206:8080/jforum/posts/list/2.page,406,0,0,,,,,,,Type47,,
1.74E+12,401,/jforum/templates/default/images/cellpic1.gif-303,200,,User1N 5-13,bin,TRUE,,643,519,25,150,http://172.26.129.206:8080/jforum/templates/default/images/cellpic1.gif,401,0,0,,,,,,,Type54,,
1.74E+12,398,/jforum/templates/default/images/folder_new.gif-298,200,,User1N 5-7,bin,TRUE,,581,503,25,150,http://172.26.129.206:8080/jforum/templates/default/images/folder_new.gif,398,0,0,,,,,,,Type54,,
1.74E+12,400,/jforum/ping_session.jsp-687,200,,User2N 6-18,text,TRUE,,543,547,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,400,0,0,,,,,,,Type41,,
1.74E+12,401,/jforum/ping_session.jsp-165,200,,Admin 1-12,text,TRUE,,543,542,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,401,0,0,,,,,,,Type41,,
1.74E+12,403,/jforum/ping_session.jsp-165,200,,Admin 1-25,text,TRUE,,543,542,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,403,0,0,,,,,,,Type41,,
1.74E+12,445,/jforum/user/acceptAgreement.page-688,200,,User2N 6-9,text,TRUE,,7672,1165,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=KGU2-5NMD-ABTS-TPBS-SXWW-AAHT-27QR-A156,20,0,0,,,,,,,Type56,,
1.74E+12,20,/jforum/user/acceptAgreement.page-688-0,302,,User2N 6-9,,TRUE,,213,559,25,150,http://172.26.129.206:8080/jforum/user/acceptAgreement.page,20,0,0,,,,,,,Type56,,
1.74E+12,423,/jforum/user/acceptAgreement.page-688-1,200,,User2N 6-9,text,TRUE,,7459,606,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=KGU2-5NMD-ABTS-TPBS-SXWW-AAHT-27QR-A156,32,0,0,,,,,,,Type56,,
1.74E+12,449,/jforum/user/acceptAgreement.page-688,200,,User2N 6-6,text,TRUE,,7672,1165,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=39YB-K6IA-UFWH-OVHE-4ZH7-3D9Y-XR1L-QDKD,25,0,0,,,,,,,Type56,,
1.74E+12,25,/jforum/user/acceptAgreement.page-688-0,302,,User2N 6-6,,TRUE,,213,559,25,150,http://172.26.129.206:8080/jforum/user/acceptAgreement.page,25,0,0,,,,,,,Type56,,
1.74E+12,422,/jforum/user/acceptAgreement.page-688-1,200,,User2N 6-6,text,TRUE,,7459,606,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=39YB-K6IA-UFWH-OVHE-4ZH7-3D9Y-XR1L-QDKD,30,0,0,,,,,,,Type56,,
1.74E+12,1468,/jforum/-281,200,,User1N 5-17,text,TRUE,,16154,908,25,150,http://172.26.129.206:8080/jforum/install.jsp,1040,0,1021,,,,,,,Type1,,
1.74E+12,1040,/jforum/-281-0,301,,User1N 5-17,text,TRUE,,242,422,25,150,http://172.26.129.206:8080/jforum/,1040,0,1021,,,,,,,Type1,,
1.74E+12,426,/jforum/-281-1,200,,User1N 5-17,text,TRUE,,15912,486,25,150,http://172.26.129.206:8080/jforum/install.jsp,426,0,19,,,,,,,Type1,,
1.74E+12,966,/jforum/user/list.page-159,200,,Admin 1-23,text,TRUE,,16480,2216,25,150,http://172.26.129.206:8080/jforum/install.jsp,263,0,0,,,,,,,Type59,,
1.74E+12,263,/jforum/user/list.page-159-0,302,,Admin 1-23,,TRUE,,196,534,25,150,http://172.26.129.206:8080/jforum/user/list.page,263,0,0,,,,,,,Type59,,
1.74E+12,252,/jforum/user/list.page-159-1,302,,Admin 1-23,,TRUE,,211,575,25,150,http://172.26.129.206:8080/jforum?OWASP_CSRFTOKEN=EEXH-43CC-3CYF-SAVS-F4T2-D72K-XDW4-PD66,252,0,0,,,,,,,Type59,,
1.74E+12,21,/jforum/user/list.page-159-2,301,,Admin 1-23,text,TRUE,,161,576,25,150,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=EEXH-43CC-3CYF-SAVS-F4T2-D72K-XDW4-PD66,20,0,0,,,,,,,Type59,,
1.74E+12,427,/jforum/user/list.page-159-3,200,,Admin 1-23,text,TRUE,,15912,531,25,150,http://172.26.129.206:8080/jforum/install.jsp,427,0,19,,,,,,,Type59,,
1.74E+12,497,/jforum/forums/list.page-306,200,,user1 3-13,text,TRUE,,27908,533,25,150,http://172.26.129.206:8080/jforum/forums/list.page,48,0,0,,,,,,,Type32,,
1.74E+12,439,/jforum/posts/listByUser/2.page-177,200,,Admin 1-22,text,TRUE,,18025,534,25,150,http://172.26.129.206:8080/jforum/posts/listByUser/2.page,25,0,0,,,,,,,Type48,,
1.74E+12,408,/jforum/templates/default/images/folder_new.gif-298,200,,User1N 5-8,bin,TRUE,,581,503,25,150,http://172.26.129.206:8080/jforum/templates/default/images/folder_new.gif,408,0,0,,,,,,,Type54,,
1.74E+12,407,/jforum/templates/default/images/folder.gif-299,200,,User1N 5-11,bin,TRUE,,589,499,25,150,http://172.26.129.206:8080/jforum/templates/default/images/folder.gif,407,0,0,,,,,,,Type54,,
1.74E+12,460,/jforum/jforum.page-695,200,,User2N 6-16,text,TRUE,,16270,2315,25,150,http://172.26.129.206:8080/jforum/install.jsp,15,0,0,,,,,,,Type38,,
1.74E+12,411,/jforum/templates/default/images/folder_new.gif-298,200,,User1N 5-3,bin,TRUE,,581,503,25,150,http://172.26.129.206:8080/jforum/templates/default/images/folder_new.gif,411,0,0,,,,,,,Type54,,
1.74E+12,15,/jforum/jforum.page-695-0,302,,User2N 6-16,,TRUE,,197,902,25,150,http://172.26.129.206:8080/jforum/jforum.page,15,0,0,,,,,,,Type38,,
1.74E+12,16,/jforum/jforum.page-695-1,301,,User2N 6-16,text,TRUE,,161,729,25,150,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=MT6S-FJ2X-SQDA-3AI1-E3WH-P5GS-4FHN-9XP3,16,0,0,,,,,,,Type38,,
1.74E+12,428,/jforum/jforum.page-695-2,200,,User2N 6-16,text,TRUE,,15912,684,25,150,http://172.26.129.206:8080/jforum/install.jsp,428,0,21,,,,,,,Type38,,
1.74E+12,410,/jforum/templates/default/images/button.gif-304,200,,User1N 5-25,bin,TRUE,,540,517,25,150,http://172.26.129.206:8080/jforum/templates/default/images/button.gif,410,0,0,,,,,,,Type54,,
1.74E+12,409,/jforum/templates/default/images/icon_latest_reply.gif-296,200,,User1N 5-22,bin,TRUE,,380,510,25,150,http://172.26.129.206:8080/jforum/templates/default/images/icon_latest_reply.gif,409,0,0,,,,,,,Type54,,
1.74E+12,617,/jforum/templates/default/styles/en_US.css-287,200,,User1N 5-19,text,TRUE,,310,444,25,150,http://172.26.129.206:8080/jforum/templates/default/styles/en_US.css,617,0,0,,,,,,,Type54,,
1.74E+12,619,/jforum/templates/default/styles/en_US.css-287,200,,User1N 5-18,text,TRUE,,310,444,25,150,http://172.26.129.206:8080/jforum/templates/default/styles/en_US.css,619,0,0,,,,,,,Type54,,
1.74E+12,727,/jforum/topDownloads/list.page-379,200,,user2 4-9,text,TRUE,,5655,543,25,150,http://172.26.129.206:8080/jforum/topDownloads/list.page,727,0,0,,,,,,,Type55,,
1.74E+12,411,/jforum/ping_session.jsp-183,200,,Admin 1-11,text,TRUE,,543,533,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,411,0,0,,,,,,,Type41,,
1.74E+12,413,/jforum/templates/default/images/whosonline.gif-297,200,,User1N 5-9,bin,TRUE,,1174,503,25,150,http://172.26.129.206:8080/jforum/templates/default/images/whosonline.gif,413,0,0,,,,,,,Type54,,
1.74E+12,962,/jforum/adminForums/list.page-518,200,,Admin2 2-7,text,TRUE,,6713,1800,25,150,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=M49T-DJ86-C0HN-1NU5-SC20-GYVN-UED9-T4EC,258,0,0,,,,,,,Type16,,
1.74E+12,258,/jforum/adminForums/list.page-518-0,302,,Admin2 2-7,,TRUE,,215,553,25,150,http://172.26.129.206:8080/jforum/adminForums/list.page,258,0,0,,,,,,,Type16,,
1.74E+12,266,/jforum/adminForums/list.page-518-1,302,,Admin2 2-7,,TRUE,,250,606,25,150,http://172.26.129.206:8080/jforum/admBase/login.page?OWASP_CSRFTOKEN=M49T-DJ86-C0HN-1NU5-SC20-GYVN-UED9-T4EC,266,0,0,,,,,,,Type16,,
1.74E+12,436,/jforum/adminForums/list.page-518-2,200,,Admin2 2-7,text,TRUE,,6248,641,25,150,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=M49T-DJ86-C0HN-1NU5-SC20-GYVN-UED9-T4EC,436,0,0,,,,,,,Type16,,
1.74E+12,437,/jforum/recentTopics/list.page-182,200,,Admin 1-14,text,TRUE,,5642,543,25,150,http://172.26.129.206:8080/jforum/recentTopics/list.page,26,0,0,,,,,,,Type53,,
1.74E+12,647,/jforum/forums/watchForum/1.page-300,200,,user1 3-25,text,TRUE,,256,654,25,150,http://172.26.129.206:8080/jforum/forums/watchForum/1.page,647,0,0,,,,,,,Type35,,
1.74E+12,420,/jforum/forums/show/1.page-308,200,,user1 3-15,text,TRUE,,27966,532,25,150,http://172.26.129.206:8080/jforum/forums/show/1.page,420,0,0,,,,,,,Type34,,
1.74E+12,628,/jforum/templates/default/styles/en_US.css-287,200,,User1N 5-2,text,TRUE,,310,444,25,150,http://172.26.129.206:8080/jforum/templates/default/styles/en_US.css,628,0,0,,,,,,,Type54,,
1.74E+12,430,/jforum/forums/list.page-383,200,,user2 4-20,text,TRUE,,27908,530,25,150,http://172.26.129.206:8080/jforum/forums/list.page,429,0,0,,,,,,,Type32,,
1.74E+12,696,/jforum/adminForums/list.page-518,200,,Admin2 2-9,text,TRUE,,6713,1800,25,150,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=F1R6-EA4G-8PU7-MHJL-KPES-Z9CY-8HMX-O79B,16,0,0,,,,,,,Type16,,
1.74E+12,16,/jforum/adminForums/list.page-518-0,302,,Admin2 2-9,,TRUE,,215,553,25,150,http://172.26.129.206:8080/jforum/adminForums/list.page,16,0,0,,,,,,,Type16,,
1.74E+12,263,/jforum/adminForums/list.page-518-1,302,,Admin2 2-9,,TRUE,,250,606,25,150,http://172.26.129.206:8080/jforum/admBase/login.page?OWASP_CSRFTOKEN=F1R6-EA4G-8PU7-MHJL-KPES-Z9CY-8HMX-O79B,263,0,0,,,,,,,Type16,,
1.74E+12,417,/jforum/adminForums/list.page-518-2,200,,Admin2 2-9,text,TRUE,,6248,641,25,150,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=F1R6-EA4G-8PU7-MHJL-KPES-Z9CY-8HMX-O79B,417,0,0,,,,,,,Type16,,
1.74E+12,415,/jforum/images/smilies/d6741711aa045b812616853b5507fd2a.gif-180,200,,Admin 1-10,bin,TRUE,,1271,502,25,150,http://172.26.129.206:8080/jforum/images/smilies/d6741711aa045b812616853b5507fd2a.gif,415,0,0,,,,,,,Type37,,
1.74E+12,717,/jforum/captcha/generate/1732240136206.page-312,200,,user1 3-4,,TRUE,,1754,480,25,150,http://172.26.129.206:8080/jforum/captcha/generate/1732240136206.page,717,0,0,,,,,,,Type31,,
1.74E+12,23,/jforum/ping_session.jsp-386,200,,user2 4-18,text,TRUE,,543,528,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,23,0,0,,,,,,,Type41,,
1.74E+12,25,/jforum/ping_session.jsp-186,200,,Admin 1-9,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,25,0,0,,,,,,,Type41,,
1.74E+12,24,/jforum/ping_session.jsp-685,200,,User2N 6-12,text,TRUE,,543,546,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,24,0,0,,,,,,,Type41,,
1.74E+12,24,/jforum/ping_session.jsp-378,200,,user2 4-13,text,TRUE,,543,534,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,24,0,0,,,,,,,Type41,,
1.74E+12,24,/jforum/ping_session.jsp-309,200,,user1 3-11,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,24,0,0,,,,,,,Type41,,
1.74E+12,461,/jforum/adminForums/edit/1.page-520,200,,Admin2 2-18,text,TRUE,,6717,1814,25,150,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=3HLO-CBSI-S9UJ-4GBK-W8CF-O5FH-1WX7-8O0H,26,0,0,,,,,,,Type14,,
1.74E+12,26,/jforum/adminForums/edit/1.page-520-0,302,,Admin2 2-18,,TRUE,,215,559,25,150,http://172.26.129.206:8080/jforum/adminForums/edit/1.page,26,0,0,,,,,,,Type14,,
1.74E+12,30,/jforum/adminForums/edit/1.page-520-1,302,,Admin2 2-18,,TRUE,,250,610,25,150,http://172.26.129.206:8080/jforum/admBase/login.page?OWASP_CSRFTOKEN=3HLO-CBSI-S9UJ-4GBK-W8CF-O5FH-1WX7-8O0H,30,0,0,,,,,,,Type14,,
1.74E+12,399,/jforum/adminForums/edit/1.page-520-2,200,,Admin2 2-18,text,TRUE,,6252,645,25,150,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=3HLO-CBSI-S9UJ-4GBK-W8CF-O5FH-1WX7-8O0H,399,0,0,,,,,,,Type14,,
1.74E+12,21,/jforum/ping_session.jsp-685,200,,User2N 6-11,text,TRUE,,543,546,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,21,0,0,,,,,,,Type41,,
1.74E+12,23,/jforum/ping_session.jsp-390,200,,user2 4-3,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,23,0,0,,,,,,,Type41,,
1.74E+12,23,/jforum/ping_session.jsp-386,200,,user2 4-16,text,TRUE,,543,528,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,23,0,0,,,,,,,Type41,,
1.74E+12,21,/jforum/ping_session.jsp-521,200,,Admin2 2-6,text,TRUE,,543,554,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,21,0,0,,,,,,,Type41,,
1.74E+12,21,/jforum/ping_session.jsp-390,200,,user2 4-4,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,21,0,0,,,,,,,Type41,,
1.74E+12,24,/jforum/ping_session.jsp-311,200,,user1 3-9,text,TRUE,,543,528,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,24,0,0,,,,,,,Type41,,
1.74E+12,400,/jforum/ping_session.jsp-386,200,,user2 4-21,text,TRUE,,543,528,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,400,0,0,,,,,,,Type41,,
1.74E+12,22,/jforum/ping_session.jsp-307,200,,User1N 5-1,text,TRUE,,543,546,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,22,0,0,,,,,,,Type41,,
1.74E+12,21,/jforum/ping_session.jsp-329,200,,user1 3-2,text,TRUE,,543,527,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,21,0,0,,,,,,,Type41,,
1.74E+12,21,/jforum/ping_session.jsp-700,200,,User2N 6-13,text,TRUE,,543,617,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,21,0,0,,,,,,,Type41,,
1.74E+12,24,/jforum/ping_session.jsp-509,200,,Admin2 2-22,text,TRUE,,543,548,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,24,0,0,,,,,,,Type41,,
1.74E+12,21,/jforum/ping_session.jsp-693,200,,User2N 6-23,text,TRUE,,543,603,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,21,0,0,,,,,,,Type41,,
1.74E+12,21,/jforum/ping_session.jsp-386,200,,user2 4-5,text,TRUE,,543,528,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,21,0,0,,,,,,,Type41,,
1.74E+12,19,/jforum/ping_session.jsp-380,200,,user2 4-17,text,TRUE,,543,533,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,19,0,0,,,,,,,Type41,,
1.74E+12,21,/jforum/ping_session.jsp-309,200,,user1 3-18,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,21,0,0,,,,,,,Type41,,
1.74E+12,21,/jforum/ping_session.jsp-307,200,,User1N 5-16,text,TRUE,,543,546,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,21,0,0,,,,,,,Type41,,
1.74E+12,21,/jforum/ping_session.jsp-302,200,,user1 3-17,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,21,0,0,,,,,,,Type41,,
1.74E+12,26,/jforum/captcha/generate/1732240125803.page-304,200,,user1 3-14,,TRUE,,1974,482,25,150,http://172.26.129.206:8080/jforum/captcha/generate/1732240125803.page,26,0,0,,,,,,,Type31,,
1.74E+12,21,/jforum/ping_session.jsp-302,200,,user1 3-16,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,21,0,0,,,,,,,Type41,,
1.74E+12,20,/jforum/forums/show/1.page-184,200,,Admin 1-16,text,TRUE,,5275,538,25,150,http://172.26.129.206:8080/jforum/forums/show/1.page,20,0,0,,,,,,,Type34,,
1.74E+12,20,/jforum/forums/show/2.page-330,200,,user1 3-1,text,TRUE,,5275,532,25,150,http://172.26.129.206:8080/jforum/forums/show/2.page,20,0,0,,,,,,,Type34,,
1.74E+12,24,/jforum/ping_session.jsp-685,200,,User2N 6-20,text,TRUE,,543,546,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,24,0,0,,,,,,,Type41,,
1.74E+12,24,/jforum/ping_session.jsp-515,200,,Admin2 2-11,text,TRUE,,543,548,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,24,0,0,,,,,,,Type41,,
1.74E+12,25,/jforum/ping_session.jsp-517,200,,Admin2 2-10,text,TRUE,,543,565,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,25,0,0,,,,,,,Type41,,
1.74E+12,24,/jforum/ping_session.jsp-309,200,,user1 3-10,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,24,0,0,,,,,,,Type41,,
1.74E+12,23,/jforum/ping_session.jsp-384,200,,user2 4-23,text,TRUE,,543,527,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,23,0,0,,,,,,,Type41,,
1.74E+12,22,/jforum/ping_session.jsp-311,200,,user1 3-7,text,TRUE,,543,528,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,22,0,0,,,,,,,Type41,,
1.74E+12,22,/jforum/ping_session.jsp-386,200,,user2 4-7,text,TRUE,,543,528,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,22,0,0,,,,,,,Type41,,
1.74E+12,21,/jforum/templates/default/images/button_hover.gif-308,200,,User1N 5-21,bin,TRUE,,543,523,25,150,http://172.26.129.206:8080/jforum/templates/default/images/button_hover.gif,21,0,0,,,,,,,Type54,,
1.74E+12,23,/jforum/ping_session.jsp-515,200,,Admin2 2-8,text,TRUE,,543,548,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,23,0,0,,,,,,,Type41,,
1.74E+12,428,/jforum/user/acceptAgreement.page-688,200,,User2N 6-17,text,TRUE,,7672,1165,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=DVGM-V1A1-BLMR-L4N3-4QIK-4NS2-QINF-H2VY,396,0,0,,,,,,,Type56,,
1.74E+12,396,/jforum/user/acceptAgreement.page-688-0,302,,User2N 6-17,,TRUE,,213,559,25,150,http://172.26.129.206:8080/jforum/user/acceptAgreement.page,396,0,0,,,,,,,Type56,,
1.74E+12,32,/jforum/user/acceptAgreement.page-688-1,200,,User2N 6-17,text,TRUE,,7459,606,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=DVGM-V1A1-BLMR-L4N3-4QIK-4NS2-QINF-H2VY,21,0,0,,,,,,,Type56,,
1.74E+12,430,/jforum/posts/preList/2/2.page-322,200,,user1 3-3,text,TRUE,,5475,1137,25,150,http://172.26.129.206:8080/jforum/posts/list/2.page?OWASP_CSRFTOKEN=PFBD-Z7WE-ZSFF-U1EV-B6D3-6ZRI-5DLW-FC7I#p2,398,0,0,,,,,,,Type49,,
1.74E+12,398,/jforum/posts/preList/2/2.page-322-0,302,,user1 3-3,,TRUE,,217,543,25,150,http://172.26.129.206:8080/jforum/posts/preList/2/2.page,398,0,0,,,,,,,Type49,,
1.74E+12,32,/jforum/posts/preList/2/2.page-322-1,200,,user1 3-3,text,TRUE,,5258,594,25,150,http://172.26.129.206:8080/jforum/posts/list/2.page?OWASP_CSRFTOKEN=PFBD-Z7WE-ZSFF-U1EV-B6D3-6ZRI-5DLW-FC7I#p2,32,0,0,,,,,,,Type49,,
1.74E+12,33,/jforum/user/login.page-306,200,,User1N 5-20,text,TRUE,,6247,549,25,150,http://172.26.129.206:8080/jforum/user/login.page,32,0,0,,,,,,,Type60,,
1.74E+12,32,/jforum/ping_session.jsp-392,200,,user2 4-1,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,32,0,0,,,,,,,Type41,,
1.74E+12,32,/jforum/ping_session.jsp-687,200,,User2N 6-10,text,TRUE,,543,547,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,32,0,0,,,,,,,Type41,,
1.74E+12,32,/jforum/ping_session.jsp-191,200,,Admin 1-17,text,TRUE,,543,578,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,32,0,0,,,,,,,Type41,,
1.74E+12,33,/jforum/templates/default/images/folder.gif-299,200,,User1N 5-12,bin,TRUE,,589,499,25,150,http://172.26.129.206:8080/jforum/templates/default/images/folder.gif,33,0,0,,,,,,,Type54,,
1.74E+12,33,/jforum/ping_session.jsp-378,200,,user2 4-14,text,TRUE,,543,534,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,33,0,0,,,,,,,Type41,,
1.74E+12,33,/jforum/ping_session.jsp-307,200,,User1N 5-15,text,TRUE,,543,546,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,33,0,0,,,,,,,Type41,,
1.74E+12,32,/jforum/ping_session.jsp-687,200,,User2N 6-2,text,TRUE,,543,547,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,32,0,0,,,,,,,Type41,,
1.74E+12,32,/jforum/templates/default/images/cellpic1.gif-303,200,,User1N 5-23,bin,TRUE,,643,519,25,150,http://172.26.129.206:8080/jforum/templates/default/images/cellpic1.gif,32,0,0,,,,,,,Type54,,
1.74E+12,32,/jforum/ping_session.jsp-687,200,,User2N 6-3,text,TRUE,,543,547,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,32,0,0,,,,,,,Type41,,
1.74E+12,34,/jforum/topDownloads/list.page-379,200,,user2 4-24,text,TRUE,,5655,543,25,150,http://172.26.129.206:8080/jforum/topDownloads/list.page,34,0,0,,,,,,,Type55,,
1.74E+12,34,/jforum/user/insert.page-686,200,,User2N 6-25,text,TRUE,,6649,549,25,150,http://172.26.129.206:8080/jforum/user/insert.page,34,0,0,,,,,,,Type58,,
1.74E+12,33,/jforum/templates/default/images/folder_new.gif-298,200,,User1N 5-4,bin,TRUE,,581,503,25,150,http://172.26.129.206:8080/jforum/templates/default/images/folder_new.gif,33,0,0,,,,,,,Type54,,
1.74E+12,33,/jforum/user/login.page-306,200,,User1N 5-24,text,TRUE,,6247,549,25,150,http://172.26.129.206:8080/jforum/user/login.page,33,0,0,,,,,,,Type60,,
1.74E+12,32,/jforum/templates/default/images/button.gif-304,200,,User1N 5-13,bin,TRUE,,540,517,25,150,http://172.26.129.206:8080/jforum/templates/default/images/button.gif,32,0,0,,,,,,,Type54,,
1.74E+12,32,/jforum/templates/default/images/cellpic1.gif-303,200,,User1N 5-14,bin,TRUE,,643,519,25,150,http://172.26.129.206:8080/jforum/templates/default/images/cellpic1.gif,32,0,0,,,,,,,Type54,,
1.74E+12,31,/jforum/templates/default/images/folder_lock.gif-300,200,,User1N 5-11,bin,TRUE,,578,504,25,150,http://172.26.129.206:8080/jforum/templates/default/images/folder_lock.gif,31,0,0,,,,,,,Type54,,
1.74E+12,31,/jforum/templates/default/images/folder.gif-299,200,,User1N 5-3,bin,TRUE,,589,499,25,150,http://172.26.129.206:8080/jforum/templates/default/images/folder.gif,31,0,0,,,,,,,Type54,,
1.74E+12,32,/jforum/ping_session.jsp-386,200,,user2 4-15,text,TRUE,,543,528,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,32,0,0,,,,,,,Type41,,
1.74E+12,31,/jforum/ping_session.jsp-519,200,,Admin2 2-7,text,TRUE,,543,552,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,31,0,0,,,,,,,Type41,,
1.74E+12,32,/jforum/ping_session.jsp-307,200,,user1 3-13,text,TRUE,,543,527,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,32,0,0,,,,,,,Type41,,
1.74E+12,30,/jforum/ping_session.jsp-309,200,,user1 3-15,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,30,0,0,,,,,,,Type41,,
1.74E+12,35,/jforum/forums/watchForum/1.page-187,200,,Admin 1-19,text,TRUE,,256,654,25,150,http://172.26.129.206:8080/jforum/forums/watchForum/1.page,35,0,0,,,,,,,Type35,,
1.74E+12,34,/jforum/forums/show/1.page-184,200,,Admin 1-20,text,TRUE,,5275,538,25,150,http://172.26.129.206:8080/jforum/forums/show/1.page,34,0,0,,,,,,,Type34,,
